Url,ID,Nombre,Año,País,Región,Bodega,Tipo de vino,Uva,Precio,Valoración,Contenido de alcohol,Maridajes,Ligero/Poderoso,Débil/Ácido,Amable/Con Burbujas,Taste_Notes_1_1,Taste_Notes_1_2,Taste_Notes_1_3,Taste_Notes_2_1,Taste_Notes_2_2,Taste_Notes_2_3,Taste_Notes_3_1,Taste_Notes_3_2,Taste_Notes_3_3
https://www.vivino.com/ES/es/collet-brut-millesime-champagne/w/6905495,6905495,Brut Millésimé Champagne,2014,Francia,Champán,Collet,Vino espumoso,"Chardonnay, Pinot Noir, Pinot Meunier",56.05,No disponible,5,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",7.8,8.0,8.0,tostada,roble,polvo de vainilla,pomelo,limón,polvo de vainilla,crema,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/lacroix-triaulaire-champagne-rose-brut/w/1675687,1675687,Poésie Fruitée Brut Rosé Champagne,2018,Francia,Champán,Lacroix Triaulaire,Vino espumoso,"Pinot Noir, Pinot Meunier, Chardonnay",58.46,4.0,12,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",5.4,5.4,5.7,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/donnhoff-riesling-brut-nature/w/5576706,5576706,Riesling Brut Nature,2018,Alemania,Nahe,Dönnhoff,Vino espumoso,Riesling,63.24,3.9,5,"Aves, Aperitivos y tentempiés, Pescado blanco, Aperitivo",3.4,5.0,5.5,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/ayala-rich-majeur-demi-sec-ay-champagne/w/12319,12319,Rich Majeur Demi-Sec Ay ChampagneN.V.,No disponible,Francia,Champán,Ayala,Vino espumoso,"Pinot Meunier, Chardonnay, Pinot Noir",56.26,3.8,No disponible,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",7.8,8.0,8.0,roble,tostada,polvo de vainilla,perfume,polvo de vainilla,polvo de vainilla,crema,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/champagne-franck-bonville-blanc-de-blancs-extra-brut-champagne-grand-cru-avize/w/3042968,3042968,Blanc de Blancs Extra Brut Champagne Grand Cru 'Avize',2014,Francia,"Champagne Grand Cru ""Avize""",Franck Bonville,Vino espumoso,Chardonnay,64.70,4.0,5,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",5.9,7.7,7.3,cítrico,pomelo,naranja,minerales,tiza,sílex,almendra,roble,tostada
https://www.vivino.com/ES/es/fr-stephane-breton-brut-rose-champagne/w/3115193,3115193,Brut Rosé ChampagneN.V.,No disponible,Francia,Champán,Stéphane Breton,Vino espumoso,No disponible,59.09,3.7,No disponible,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",7.3,8.0,7.1,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/marimar-estate-dona-margarita-vineyard-blanc-de-noirs-pinot-noir/w/7763633,7763633,Doña Margarita Vineyard Blanc de Noirs Pinot Noir,2019,Estados Unidos,Sonoma Coast,Marimar Estate,Vino espumoso,Pinot Noir,50.30,4.3,14,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo",6.3,5.0,6.5,menta,polvo de vainilla,polvo de vainilla,fresa,polvo de vainilla,polvo de vainilla,queso,crema,polvo de vainilla
https://www.vivino.com/ES/es/j-m-gobillard-fils-brut-rose-champagne/w/1102774,1102774,Brut Rosé ChampagneN.V.,No disponible,Francia,Champán,J.M. Gobillard & Fils,Vino espumoso,"Pinot Meunier, Pinot Noir, Chardonnay",58.26,3.9,5,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",4.9,6.5,6.7,frambuesa,fresa,frutos rojos,crema,fresa madura,queso,pomelo,piedra,banana
https://www.vivino.com/ES/es/ruinart-brut-r-de-ruinart-champagne/w/1382045,1382045,Brut (R de ) ChampagneN.V.,No disponible,Francia,Champán,Ruinart,Vino espumoso,No disponible,55.21,4.3,12,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",5.9,6.9,7.1,menta,piedra,menta,roble,tostada,almendra,cítrico,limón,limón
https://www.vivino.com/ES/es/louis-roederer-theophile-brut-champagne/w/1200565,1200565,Théophile Brut ChampagneN.V.,No disponible,Francia,Champán,Louis Roederer,Vino espumoso,No disponible,54.96,3.9,12,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",5.3,6.7,6.9,pimienta verde,menta,No disponible,tostada,roble,tabaco,crema,fresa madura,crema
https://www.vivino.com/ES/es/epc-champagne-blanc-de-blancs-brut-nature-champagne/w/9844001,9844001,Blanc de Blancs Brut Nature ChampagneN.V.,No disponible,Francia,Champán,EPC Champagne,Vino espumoso,Chardonnay,64,4.3,5,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",4.7,6.8,7.0,piedra,pimienta verde,polvo de vainilla,tostada,almendra,polvo de vainilla,cítrico,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/izar-leku-mahastiak-hondarrabi-zuri/w/6785603,6785603,Hondarrabi Zuri,2019,España,País Vasco,Izar-Leku Mahastiak,Vino espumoso,Hondarrabi Zuri,31.80,4.0,5,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo",4.0,5.4,6.2,cítrico,limón,pomelo,pimienta verde,menta,No disponible,minerales,solución salina,polvo de vainilla
https://www.vivino.com/ES/es/fumey-tassin-futur-anterieur-brut-champagne/w/4734374,4734374,Futur Antérieur Brut Champagne,2017,Francia,Champán,Fumey-Tassin,Vino espumoso,"Pinot Noir, Pinot Blanc",63.60,3.7,5,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",6.4,8.0,7.8,roble,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/cottanera-metodo-classico-brut-rosato/w/12321549,12321549,Metodo Classico Brut Rosato,2019,Italia,Etna,Cottanera,Vino espumoso,Nerello Mascalese,61.44,No disponible,13,"Aperitivos y tentempiés, Aperitivo",4.0,4.0,6.5,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/conte-de-quirra-il-maniero-brut-millesimato/w/10211908,10211908,Il Maniero Brut Millesimato,2005,Italia,Cerdeña,Conte de Quirra,Vino espumoso,"Pinot Nero, Chardonnay",55.56,No disponible,5,"Aperitivos y tentempiés, Aperitivo",4.0,4.0,6.5,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/paul-goerg-blanc-de-blancs-brut-champagne-premier-cru/w/1613806,1613806,Blanc de Blancs Brut Champagne Premier CruN.V.,No disponible,Francia,Champagne Premier Cru,Paul Goerg,Vino espumoso,No disponible,56,4.0,5,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",5.7,7.2,6.8,menta,pimienta verde,No disponible,roble,tostada,canela,cítrico,limón,limón
https://www.vivino.com/ES/es/paul-lebrun-grande-reserve-brut-champagne-grand-cru-cramant/w/1419290,1419290,Grande Réserve Brut Champagne Grand Cru 'Cramant',2009,Francia,"Champagne Grand Cru ""Cramant""",Paul Lebrun,Vino espumoso,"Chardonnay, Pinot Noir, Pinot Meunier",57.46,3.7,12,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",6.5,7.2,7.1,cítrico,limón,limón,menta,polvo de vainilla,polvo de vainilla,roble,vainilla,polvo de vainilla
https://www.vivino.com/ES/es/ferrari-perle-rose/w/1740591,1740591,Perlé Rosé,2017,Italia,Trento,Ferrari,Vino espumoso,"Chardonnay, Pinot Nero",55.92,4.0,5,"Marisco, La comida basura vale, Aperitivos y tentempiés, Pescado blanco, Aperitivo",4.6,4.0,4.9,fresa,frambuesa,arándano,tostada,roble,almendra,pomelo,naranja,limón
https://www.vivino.com/ES/es/henri-goutorbe-cuvee-prestige-brut-champagne-premier-cru/w/1193692,1193692,Cuvée Prestige Brut Champagne Premier CruN.V.,No disponible,Francia,Champagne Premier Cru,H. Goutorbe,Vino espumoso,No disponible,59.90,3.9,12,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",6.3,7.2,7.4,menta,piedra,menta,roble,tostada,almendra,crema,fresa madura,queso
https://www.vivino.com/ES/es/j-m-gobillard-fils-tradition-brut-champagne/w/1939650,1939650,Tradition Brut ChampagneN.V.,No disponible,Francia,Champán,J.M. Gobillard & Fils,Vino espumoso,No disponible,55.76,3.9,5,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",5.7,6.8,7.1,roble,tostada,almizcle,menta,pimienta verde,No disponible,cítrico,limón,limón
https://www.vivino.com/ES/es/lanson-extra-age-brut-rose-champagne/w/4307128,4307128,Extra Age Brut Rosé ChampagneN.V.,No disponible,Francia,Champán,Lanson,Vino espumoso,No disponible,65.10,4.1,5,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",6.8,7.9,7.6,fresa,frambuesa,cereza,pomelo,menta,sal,limón,naranja,cítrico
https://www.vivino.com/ES/es/lelarge-pugeot-tradition-extra-brut-champagne-premier-cru/w/6034048,6034048,Tradition Extra Brut Champagne Premier CruN.V.,No disponible,Francia,Champagne Premier Cru,Lelarge-Pugeot,Vino espumoso,"Chardonnay, Pinot Noir, Pinot Meunier",60.35,4.1,12,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",6.2,7.3,7.2,roble,tostada,canela,menta,pimienta verde,No disponible,fresa madura,crema,queso
https://www.vivino.com/ES/es/huesgen-mademoiselle-riesling-mosel-saar-ruwer/w/6268477,6268477,Mademoiselle Riesling,2018,Alemania,Mosel,Villa Huesgen,Vino espumoso,Riesling,59.60,4.3,5,"Aves, Aperitivos y tentempiés, Pescado blanco, Aperitivo",1.5,4.0,6.5,menta,menta,piedra,cítrico,limón,sandía,fresa madura,crema,polvo de vainilla
https://www.vivino.com/ES/es/llopart-cava-original-1887-brut-nature-espumos/w/1808738,1808738,Cava Original 1887 Brut Nature (Espumos),2012,España,Cava,Llopart,Vino espumoso,"Macabeo, Xarel-lo, Montonico Bianco",61.96,4.3,5,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo, Carne adobada",4.6,5.1,5.1,roble,almendra,tostada,mantequilla,salsa de fresa,polvo de vainilla,cítrico,limón,nuez moscada
https://www.vivino.com/ES/es/raumland-riesling-brut/w/1249710,1249710,Riesling Brut,2018,Alemania,Rheinhessen,Raumland,Vino espumoso,Riesling,58.72,3.8,12,"Aves, Aperitivos y tentempiés, Pescado blanco, Aperitivo",1.7,5.0,6.2,menta,piedra,menta,limón,cítrico,limón,roble,tostada,almendra
https://www.vivino.com/ES/es/paul-goerg-absolu-extra-brut-champagne-premier-cru/w/2789291,2789291,Absolu Extra-Brut Champagne Premier CruN.V.,No disponible,Francia,Champagne Premier Cru,Paul Goerg,Vino espumoso,No disponible,61.90,4.1,12,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",6.1,7.7,6.8,menta,pimienta de Jamaica,polvo de vainilla,roble,tostada,almendra,minerales,sílex,pizarra
https://www.vivino.com/ES/es/kettmeir-nineteen-nineteen-riserva-extra-brut/w/5676292,5676292,1919 Riserva Extra Brut,2016,Italia,Südtirol - Alto Adige,Kettmeir,Vino espumoso,"Chardonnay, Pinot Nero",54,4.1,13,"Marisco, La comida basura vale, Aperitivos y tentempiés, Pescado blanco, Aperitivo",4.5,4.6,4.8,salsa de fresa,uva,polvo de vainilla,menta,pomelo,mora,almendra,tabaco dulce,No disponible
https://www.vivino.com/ES/es/bonvalet-horae/w/10715793,10715793,Horae,2014,Francia,Champán,Bonvalet,Vino espumoso,"Chardonnay, Pinot Noir",46.70,4.3,5,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",5.5,5.5,5.6,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/soutiran-blanc-de-blancs-brut-champagne-grand-cru-ambonnay/w/1386981,1386981,Blanc de Blancs Brut Champagne Grand Cru 'Ambonnay'N.V.,No disponible,Francia,"Champagne Grand Cru ""Ambonnay""",Soutiran,Vino espumoso,"Pinot Noir, Chardonnay",49.95,4.1,5,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",6.2,7.5,6.8,tostada,roble,canela,menta,pimienta verde,No disponible,limón,cítrico,pomelo
https://www.vivino.com/ES/es/laurent-perrier-la-cuvee-brut-champagne/w/5552281,5552281,La Cuvée Brut ChampagneN.V.,No disponible,Francia,Champán,Laurent-Perrier,Vino espumoso,No disponible,47.50,4.1,13,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",5.6,7.1,7.0,cítrico,limón,pomelo,menta,pimienta verde,No disponible,roble,tostada,almizcle
https://www.vivino.com/ES/es/coppo-riserva-extra-brut/w/7597277,7597277,Riserva Extra Brut,2019,Italia,Alta Langa,Coppo,Vino espumoso,Pinot Nero,48.80,4.1,5,"Aperitivos y tentempiés, Aperitivo",4.3,4.7,6.5,pimienta verde,pimienta verde,polvo de vainilla,vainilla,roble,polvo de vainilla,roble,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/leclerc-mondet-grande-reserve-brut-champagne/w/1663423,1663423,Grande Réserve Brut Champagne,2020,Francia,Champán,Leclerc Mondet,Vino espumoso,"Chardonnay, Pinot Noir, Pinot Meunier",50.06,3.7,12,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",7.5,8.0,8.0,mantequilla,carne de caza,polvo de vainilla,cítrico,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/nicola-gatta-quattrocento-extra-brut/w/6500676,6500676,Quattrocento Extra BrutN.V.,No disponible,Italia,Lombardía,Nicola Gatta,Vino espumoso,No disponible,49.86,4.1,12,"Aperitivos y tentempiés, Aperitivo",5.0,5.2,5.6,carne asada,menta,polvo de vainilla,fresa madura,polvo de vainilla,polvo de vainilla,roble,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/zyme-metodo-classico-spumante-rose/w/1829975,1829975,Metodo Classico Spumante Rosé,2020,Italia,Véneto,Zýmē,Vino espumoso,Pinot Nero,47.96,3.8,5,"Aperitivos y tentempiés, Aperitivo",4.0,4.6,5.6,fresa madura,crema,polvo de vainilla,cítrico,limón,nuez moscada,fresa,frutos rojos,polvo de vainilla
https://www.vivino.com/ES/es/champagne-guy-charlemagne-classic-brut-champagne-grand-cru-le-mesnil-sur-oger/w/2936345,2936345,Classic Brut Champagne Grand Cru 'Le Mesnil-sur-Oger'N.V.,No disponible,Francia,"Champagne Grand Cru ""Le Mesnil-sur-Oger""",Guy Charlemagne,Vino espumoso,No disponible,54,4.0,12,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",6.0,7.6,7.2,menta,piedra,tabaco,cítrico,limón,naranja,mantequilla,pimienta,polvo de vainilla
https://www.vivino.com/ES/es/claude-beaufort-tradition-brut-champagne-grand-cru-ambonnay/w/1642610,1642610,Tradition Brut Champagne Grand Cru 'Ambonnay',2020,Francia,"Champagne Grand Cru ""Ambonnay""",Claude Beaufort,Vino espumoso,"Pinot Noir, Chardonnay",48.30,3.7,12,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",4.5,5.5,6.1,menta,pimienta verde,polvo de vainilla,pomelo,polvo de vainilla,polvo de vainilla,fresa madura,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/llopart-cava-ex-vite-gran-reserva-brut/w/1157799,1157799,Cava Ex-Vite Gran Reserva Brut,2014,España,Cava,Llopart,Vino espumoso,"Macabeo, Xarel-lo",52,4.4,12,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo, Carne adobada",4.4,4.7,5.4,menta,tabaco dulce,mora,minerales,minerales,terroso,tostada,roble,almendra
https://www.vivino.com/ES/es/derbusco-cives-franciacorta-blanc-de-noir-crisalis/w/4380867,4380867,Franciacorta Blanc de Noir Crisalis,2018,Italia,Franciacorta,Derbusco Cives,Vino espumoso,Pinot Noir,50.04,4.0,12,"Marisco, Aperitivos y tentempiés, Pescado blanco, Queso tierno y cremoso, Aperitivo",3.7,5.9,5.0,limón,pomelo,cítrico,tabaco dulce,pomelo,polvo de vainilla,crema,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/piper-heidsieck-essentiel-cuvee-brut-champagne/w/2025091,2025091,Essentiel Cuvée Brut ChampagneN.V.,No disponible,Francia,Champán,Piper-Heidsieck,Vino espumoso,No disponible,48.50,3.9,12,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",6.2,7.9,7.5,menta,pimienta verde,No disponible,cítrico,limón,pomelo,roble,tostada,almizcle
https://www.vivino.com/ES/es/tenute-nura-p188-extra-brut/w/12220063,12220063,P188 Extra Brut,2015,Italia,Vino d'Italia,Tenute Nura,Vino espumoso,No disponible,50.88,No disponible,No disponible,"Aperitivos y tentempiés, Aperitivo",3.3,4.8,5.8,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/ferrari-perle-bianco-riserva-trento/w/4987008,4987008,Perlé Bianco Riserva,2015,Italia,Trento,Ferrari,Vino espumoso,Chardonnay,46.30,4.1,5,"Marisco, La comida basura vale, Aperitivos y tentempiés, Pescado blanco, Aperitivo",4.9,5.1,5.3,menta,pimienta verde,No disponible,cítrico,limón,limón,fresa madura,crema,queso
https://www.vivino.com/ES/es/duval-leroy-fleur-de-champage-prestige-premier-cru/w/5461120,5461120,Fleur de Champage Prestige Premier CruN.V.,No disponible,Francia,Champagne Premier Cru,Duval-Leroy,Vino espumoso,No disponible,49.80,3.9,12,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",6.1,7.4,7.2,menta,pimienta verde,No disponible,roble,tostada,almizcle,cítrico,limón,pomelo
https://www.vivino.com/ES/es/arcaridanesi-saten/w/1394668,1394668,Saten,2019,Italia,Franciacorta,Arcari+Danesi,Vino espumoso,Chardonnay,41.86,3.9,5,"Marisco, Aperitivos y tentempiés, Pescado blanco, Queso tierno y cremoso, Aperitivo",3.5,6.8,5.0,cítrico,limón,limón,menta,pomelo,mora,fresa madura,crema,polvo de vainilla
https://www.vivino.com/ES/es/rene-geoffroy-expression-brut-champagne-premier-cru/w/1442798,1442798,Expression Brut Champagne Premier CruN.V.,No disponible,Francia,Champagne Premier Cru,Geoffroy,Vino espumoso,"Pinot Meunier, Pinot Noir, Pinot Nero, Chardonnay",51.10,4.0,5,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",5.7,7.3,7.2,menta,pimienta verde,No disponible,roble,tostada,almendra,cítrico,limón,pomelo
https://www.vivino.com/ES/es/caruna-franciacorta-saten-millesimato/w/11144573,11144573,Franciacorta Satèn Millesimato,2019,Italia,Franciacorta,Caruna,Vino espumoso,Chardonnay,48.88,No disponible,13,"Marisco, Aperitivos y tentempiés, Pescado blanco, Queso tierno y cremoso, Aperitivo",4.0,6.5,5.2,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/charles-heidsieck-brut-reserve-champagne/w/86290,86290,Brut RéserveN.V.,No disponible,Francia,Champán,Charles Heidsieck,Vino espumoso,No disponible,46.73,4.2,12,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",6.4,7.2,7.2,roble,tostada,tabaco,menta,pimienta verde,No disponible,cítrico,limón,pomelo
https://www.vivino.com/ES/es/it-monte-rossa-salvadek-extra-brut/w/2318124,2318124,Salvàdek Extra Brut,2016,Italia,Franciacorta,Monte Rossa,Vino espumoso,Chardonnay,48.40,4.1,5,"Marisco, Aperitivos y tentempiés, Pescado blanco, Queso tierno y cremoso, Aperitivo",4.1,6.1,4.8,roble,tostada,almendra,carne a la parrilla,menta,polvo de vainilla,mantequilla,caramelo, 
https://www.vivino.com/ES/es/champagne-henriot-blanc-de-blancs-champagne/w/1151126,1151126,Blanc de Blancs ChampagneN.V.,No disponible,Francia,Champán,Henriot,Vino espumoso,No disponible,54.05,4.1,12,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",6.1,7.5,7.5,menta,pimienta verde,No disponible,roble,tostada,almendra,cítrico,limón,limón
https://www.vivino.com/ES/es/derbusco-cives-franciacorta-extra-brut/w/2083777,2083777,Franciacorta Extra Brut,2015,Italia,Franciacorta,Derbusco Cives,Vino espumoso,Chardonnay,52.92,4.2,13,"Marisco, Aperitivos y tentempiés, Pescado blanco, Queso tierno y cremoso, Aperitivo",4.0,6.5,5.2,cacao,roble,salsa de fresa,cítrico,limón,polvo de vainilla,piedra,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/kumpf-et-meyer-cremant-d-alsace-brut/w/1412576,1412576,Crémant d'Alsace Brut,2015,Francia,Crémant d'Alsace,Kumpf et Meyer,Vino espumoso,"Pinot Gris, Auxerrois",54.52,4.0,13,"Marisco, Aves, Aperitivos y tentempiés, Pescado blanco, Aperitivo",4.3,5.8,6.0,carne asada,tabaco,polvo de vainilla,minerales,sal,polvo de vainilla,vainilla,roble,nuez negra
https://www.vivino.com/ES/es/champagne-pierre-morlet-et-fils-blanc-de-pinot-noir-brut-champagne-premier-cru/w/12018189,12018189,Blanc de Pinot Noir Brut Champagne Premier CruN.V.,No disponible,Francia,Champagne Premier Cru,Pierre Morlet,Vino espumoso,Pinot Noir,52.67,4.3,No disponible,"Cerdo, Marisco, Pescado azul (salmón, atún, etc.), Queso tierno y cremoso",4.8,6.4,5.7,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
