,Precio,País_encoded,roble,cuero,polvo de vainilla,cereza,Ligero/Poderoso,Carneadobada,Seco/Dulce,NerelloMascalese,chocolate,Montepulciano,Cerdo,Quesodelechedecabra
132,0.0004817604951802633,0.46923927943539745,0.0,1.0,0.0,0.0,0.8352941176470587,0.0,0.3548387096774194,0.0,0.0,0.0,0.0,0.0
133,0.0006503274757947326,0.5572015010562748,0.0,0.0,1.0,0.0,0.6470588235294118,0.0,0.2903225806451613,0.0,0.0,0.0,0.0,0.0
134,0.017457832838618757,0.5572015010562748,1.0,1.0,0.0,1.0,0.5764705882352942,0.0,0.20967741935483872,0.0,0.0,0.0,0.0,0.0
135,0.0006503274757947326,0.41947715063094826,0.0,1.0,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0026508305531259824,0.46923927943539745,1.0,1.0,0.0,1.0,0.7294117647058823,0.0,0.06451612903225806,0.0,1.0,0.0,0.0,0.0
137,0.0018309522427443227,0.5572015010562748,1.0,1.0,0.0,0.0,0.8352941176470587,0.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.0
138,0.0011524209530724611,0.5572015010562748,0.0,0.0,0.0,0.0,0.5176470588235295,1.0,0.1935483870967742,0.0,0.0,0.0,0.0,0.0
139,0.0021034797931151865,0.2618128191556792,1.0,0.0,0.0,0.0,0.7176470588235293,0.0,0.1129032258064516,0.0,1.0,0.0,0.0,0.0
140,0.0004191217922671045,0.2618128191556792,0.0,0.0,1.0,0.0,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0002961400457098555,0.46923927943539745,0.0,0.0,0.0,0.0,0.9764705882352942,0.0,0.30645161290322576,0.0,0.0,0.0,0.0,0.0
142,0.001677471023040876,0.46923927943539745,1.0,1.0,0.0,0.0,0.6,1.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.0
143,0.0005506302732523228,0.46923927943539745,0.0,0.0,1.0,0.0,0.6,0.0,0.3870967741935484,0.0,0.0,0.0,0.0,0.0
144,0.0325435937496413,0.5572015010562748,0.0,0.0,0.0,1.0,0.49411764705882355,0.0,0.1129032258064516,0.0,0.0,0.0,0.0,0.0
145,0.008121058639992417,0.6142164599463431,1.0,0.0,0.0,0.0,0.9647058823529411,0.0,0.33870967741935487,0.0,1.0,0.0,0.0,0.0
146,0.0008290609474579344,0.45812194313344534,1.0,1.0,0.0,0.0,0.8470588235294118,0.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.0
147,0.0013045903674792972,0.5572015010562748,1.0,1.0,0.0,0.0,0.7999999999999999,0.0,0.2258064516129032,0.0,0.0,0.0,0.0,0.0
148,0.006374717838879483,0.5572015010562748,1.0,1.0,0.0,1.0,0.44705882352941173,0.0,0.14516129032258066,0.0,0.0,0.0,0.0,0.0
149,0.0013062301241000605,0.48190144794982537,1.0,1.0,0.0,0.0,0.9058823529411765,0.0,0.27419354838709675,0.0,1.0,0.0,0.0,0.0
150,0.002208096265519886,0.46923927943539745,1.0,1.0,0.0,1.0,0.5529411764705883,1.0,0.2258064516129032,0.0,0.0,0.0,0.0,0.0
151,0.0003617303105403883,0.46923927943539745,1.0,0.0,0.0,1.0,0.7058823529411764,0.0,0.6774193548387097,0.0,1.0,0.0,0.0,0.0
152,0.0008690710090045595,0.46923927943539745,1.0,1.0,0.0,1.0,0.6235294117647059,0.0,0.1129032258064516,0.0,0.0,0.0,1.0,0.0
153,0.002044120603443554,0.45812194313344534,0.0,0.0,0.0,1.0,0.7294117647058823,0.0,0.4032258064516129,0.0,0.0,0.0,0.0,0.0
154,0.000748384921716379,0.5572015010562748,1.0,0.0,0.0,1.0,0.3411764705882353,0.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.0
155,0.0008307007040786978,0.5572015010562748,0.0,0.0,1.0,0.0,0.27058823529411763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.0009451557162079774,0.2618128191556792,1.0,0.0,0.0,0.0,0.8117647058823529,0.0,0.3870967741935484,0.0,0.0,0.0,0.0,0.0
157,0.0009618812337397634,0.4434267192845951,1.0,1.0,0.0,0.0,0.8117647058823529,0.0,0.3548387096774194,0.0,1.0,0.0,0.0,0.0
158,0.0009986117820448618,0.5572015010562748,1.0,1.0,0.0,0.0,0.8705882352941177,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0
159,0.0006995201744176322,0.45812194313344534,1.0,1.0,0.0,0.0,0.22352941176470587,0.0,0.30645161290322576,0.0,0.0,0.0,1.0,0.0
160,0.006481302019229098,0.46923927943539745,1.0,1.0,0.0,0.0,0.6235294117647059,0.0,0.08064516129032258,0.0,0.0,0.0,0.0,0.0
161,0.0002564579354873832,0.2618128191556792,0.0,0.0,1.0,0.0,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.00048307230047687404,0.46923927943539745,1.0,1.0,0.0,1.0,0.8588235294117647,0.0,0.33870967741935487,0.0,0.0,0.0,0.0,0.0
163,0.001020912472087243,0.46923927943539745,0.0,1.0,0.0,1.0,0.7058823529411764,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0
164,0.001893262994333329,0.5572015010562748,0.0,0.0,0.0,1.0,0.3529411764705882,0.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.0
165,0.0007815080054557981,0.5572015010562748,1.0,0.0,0.0,0.0,0.10588235294117647,1.0,0.1129032258064516,0.0,0.0,0.0,1.0,0.0
166,0.0009454836675321302,0.46923927943539745,1.0,0.0,0.0,0.0,0.6823529411764706,0.0,0.14516129032258066,0.0,1.0,1.0,0.0,0.0
167,0.00027187164772255845,0.2618128191556792,0.0,1.0,0.0,0.0,0.8470588235294118,0.0,0.0,0.0,1.0,0.0,0.0,0.0
168,0.0010192727154664796,0.5572015010562748,0.0,0.0,0.0,1.0,0.047058823529411764,1.0,0.016129032258064516,0.0,0.0,0.0,1.0,0.0
169,0.0006027745337925963,0.14302165530253852,1.0,0.0,0.0,1.0,0.6823529411764706,0.0,0.30645161290322576,0.0,1.0,0.0,0.0,0.0
170,0.001807339747405331,0.45812194313344534,1.0,0.0,0.0,1.0,0.5764705882352942,0.0,0.14516129032258066,0.0,1.0,0.0,0.0,0.0
