,Aves,Carneadobada,Carnedecaza,Cerdo,Champiñones,Comidapicante,Cordero,Desconocido,Lacomidabasuravale,Maridajes,Nodisponible,Pasta,Pescadoazul,Pescadoblanco,Quesoazul,Quesocurado,Quesodelechedecabra,Quesotiernoycremoso,Ternera,Terneralechal,Vegetariana,ID
4861,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,8054074
4862,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1764885
4863,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,8573439
4864,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,10147604
4865,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1438768
4866,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,3809475
4867,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1787751
4868,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1144138
4869,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,71464
4870,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1143658
4871,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5261824
4872,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1941460
4873,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,3003281
4874,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1159785
4875,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1164033
4876,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,73759
4877,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1190246
4878,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1160534
4879,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1171439
4880,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1723263
4881,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,95542
4882,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2309071
4883,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,5424453
4884,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1633864
4885,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2539999
4886,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1203709
4887,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1250141
4888,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2330705
4889,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1489277
4890,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1984430
4891,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2124569
4892,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,4974781
4893,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,16154
4894,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,4817247
4895,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1367845
4896,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,3999053
4897,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1541969
4898,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1534263
4899,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2370630
4900,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2026162
4901,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1278174
4902,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1309275
4903,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,3967009
4904,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1702522
4905,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1235668
4906,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,4901678
4907,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1768286
4908,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1652543
4909,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1747817
4910,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,86931
4911,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1117444
4912,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,5693311
4913,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80018
4914,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,33134
4915,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1162375
4916,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,5992656
4917,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,5287647
4918,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,7154737
4919,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,3871287
4920,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2066833
4921,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1209460
4922,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2743675
4923,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1478880
4924,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1994336
4925,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,94709
4926,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,5207088
4927,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,5477471
4928,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1470101
4929,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,5336342
4930,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,4156113
4931,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,2118257
4932,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1821525
4933,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,4349407
4934,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,4695885
4935,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,92096
4936,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,2025621
4937,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1708741
4938,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,3774471
4939,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1234342
4940,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1652835
4941,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,11145433
4942,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,3579522
4943,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,1651068
4944,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1230844
4945,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,83183
4946,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1186088
4947,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1446756
4948,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1424908
4949,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1100200
4950,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4234123
4951,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,5294293
4952,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1309362
4953,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,6056824
4954,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,3411860
4955,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1384370
4956,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1146254
4957,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,8902924
4958,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1169273
4959,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,18729
4960,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1589455
4961,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2209767
4962,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1174566
4963,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,14225
4964,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1320156
4965,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1119855
4966,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2532733
4967,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1568401
4968,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,2018273
4969,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,4645630
4970,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1394610
4971,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1535400
4972,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,6537372
4973,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,6386032
4974,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,6562187
4975,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1101763
4976,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1275946
4977,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1229933
4978,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1189009
4979,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2895465
4980,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,4990959
4981,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2362400
4982,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1188473
4983,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1825248
4984,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,9460527
4985,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1888160
4986,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,5936258
4987,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5151497
4988,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1134453
4989,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1950371
4990,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1132705
4991,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1480744
4992,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1208370
4993,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1228665
4994,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1216997
4995,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1211224
4996,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1200025
4997,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1544108
4998,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,6871149
4999,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1894066
5000,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1108219
5001,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1659197
5002,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,9109415
5003,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,6338024
5004,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1743250
5005,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1138271
5006,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,16241
5007,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1135971
5008,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,4105453
5009,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,87300
5010,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2805831
5011,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1128322
5012,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11286604
5013,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1494191
5014,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1166103
5015,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,6655093
5016,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,6215366
5017,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1105430
5018,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1368890
5019,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,3836772
5020,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1200135
5021,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1684874
5022,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1308262
5023,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2196667
5024,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,7684378
5025,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1597520
5026,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,6913616
5027,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,6344106
5028,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,4005025
5029,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,3524074
5030,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1185262
5031,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1219649
5032,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1939076
5033,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,2220759
5034,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1681220
5035,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1195348
5036,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1161515
5037,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1241580
5038,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1203343
5039,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1886653
5040,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1931333
5041,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2432060
5042,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2045032
5043,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,21412
5044,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,6675879
5045,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1150140
5046,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1675613
5047,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2618263
5048,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,9006176
5049,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2570271
5050,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,4864055
5051,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3839570
5052,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,4969764
5053,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,5786158
5054,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1489350
5055,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2475420
5056,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1128079
5057,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1389186
5058,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,3245791
5059,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2460726
5060,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,3201976
5061,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2361811
5062,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1160894
5063,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,20574
5064,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1796405
5065,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,6696925
5066,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1225489
5067,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,21656
5068,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2109027
5069,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2598256
5070,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,6003664
5071,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1888266
5072,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1217259
5073,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11872282
5074,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,8927374
5075,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,3284566
5076,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1637474
5077,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3388094
5078,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,5530936
5079,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,7349676
5080,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1552748
5081,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,6708495
5082,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1765406
5083,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1294953
5084,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1975052
5085,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1966667
5086,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1350435
5087,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1273276
5088,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,2140124
5089,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1313936
5090,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1138194
5091,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4930870
5092,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1123180
5093,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1184874
5094,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,77881
5095,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1166416
5096,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1398168
5097,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1151825
5098,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,5317264
5099,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,77989
5100,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1302728
5101,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2121005
5102,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2153253
5103,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3534577
5104,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1180896
5105,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,5846952
5106,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,10134408
5107,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,5714257
5108,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,9450298
5109,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1102084
5110,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1703837
5111,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1256690
5112,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,78521
5113,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,20993
5114,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3962986
5115,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1293349
5116,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,8255442
5117,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1479420
5118,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1157166
5119,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,8299753
5120,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,7975708
5121,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1100707
5122,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,4513072
5123,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1229600
5124,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,2152822
5125,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1134806
5126,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1895551
5127,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2660136
5128,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1421556
5129,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4317172
5130,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1273843
5131,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1651979
5132,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1132654
5133,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2138755
5134,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6584806
5135,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2244699
5136,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,6263998
5137,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,76460
5138,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1144715
5139,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,4460515
5140,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,88267
5141,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,74858
5142,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1173569
5143,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2249647
